"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"official/social pass","irl_social_profiles","official/social profile","39e9a91af6d635f2745b86ee8bfeee12","linked","linked","已关联","Partiful","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Partiful - Free Online Invitations with RSVP Tracking","https://partiful.com/"
"official/social pass","irl_social_profiles","official/social profile","39e9a91af6d635f2745b86ee8bfeee12","linked","linked","已关联","222 | Timeleft | Weekend | Friend | Bumble Bee","official/social evidence | product matrix | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-02-25T21:21:53.000Z","An Honest Review of the AI-Curated Social App 222 | Eater","https://www.eater.com/dining-out/945137/222-social-app-review"
"official/social pass","irl_social_profiles","official/social profile","39e9a91af6d635f2745b86ee8bfeee12","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-12-21T13:59:44.000Z","‎Pie: Free Events, Cool People App - App Store","https://apps.apple.com/us/app/pie-make-plans-like-magic/id1509667820"
"official/social pass","irl_social_profiles","official/social profile","39e9a91af6d635f2745b86ee8bfeee12","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Feelr - Friends on your frequency","https://feelr.app/"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Status AI","funding timeline","已关联到主表、时间线或官方/社媒证据。","","Status AI","https://www.statusai.com/"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Born / Pengu | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-01-13T00:00:00.000Z","Born evolves Pengu into Friends and previews Life…","https://www.born.com/press"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Shapes | Born / Pengu | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Friends – Raise AI Companions - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.slay.pengu"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Shapes | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-05T17:14:38.000Z","‎shapes.inc - AI with friends App - App Store","https://apps.apple.com/us/app/shapes-inc-ai-with-friends/id6747601762"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","SocialAI / Oasiz","discovery review","已关联到主表、时间线或官方/社媒证据。","","status - sims but social media - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=link.socialai.app"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-02-01T18:12:10.000Z","‎status - sims but social media App - App Store","https://apps.apple.com/us/app/status-sim-but-social-media/id6596771144"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Status AI | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Status AI - The Ultimate Social Media Simulation Experience","https://statusapp.ai/"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Butterflies AI | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Butterflies - Talk to Real AIs","https://play.google.com/store/apps/details?id=ai.butterflies.ios&hl=en_US"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Shapes | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-09-28T19:25:49.000Z","‎shapes.inc - AI with friends App - App Store","https://apps.apple.com/gb/app/shapes-inc-ai-with-friends/id6747601762"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Shapes | Born / Pengu | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-07-05T17:47:56.000Z","‎Friends – Pengu, Bao & Mellow App - App Store","https://apps.apple.com/us/app/pengu-raise-virtual-ai-pets/id6462927800"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Butterflies AI | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-11-21T05:29:58.000Z","‎Butterflies - Talk to Real AIs App - App Store","https://apps.apple.com/us/app/butterflies-escape-reality/id6471347348"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Butterflies AI | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-11-21T05:29:58.000Z","Butterflies - Talk to Real AIs - App Store","https://apps.apple.com/us/app/butterflies-talk-to-real-ais/id6471347348"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Shapes | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-08-12T04:39:38.000Z","‎shapes.inc - AI with Friends App - App Store","https://apps.apple.com/ca/app/shapes-inc-ai-with-friends/id6747601762"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Shapes | Born / Pengu | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-06T06:12:37.000Z","‎Friends – Pengu, Bao & Mellow App - App Store","https://apps.apple.com/gb/app/friends-pengu-bao-mellow/id6462927800"
"official/social pass","ai_social_official_gap_profiles","official/social profile","09e9c22acab0c7d5adc9b0dda20b698a","linked","linked","已关联","Daze | Born / Pengu | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Daze - Freeform Chat App (iOS/Android)","https://www.app-download.com/a/daze-freeform-chat"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://www.meet5.com/"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-09-16T01:40:28.000Z","Meet5: Meet new people - App Store - Apple","https://apps.apple.com/us/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://play.google.com/store/apps/details?id=co.gocrush&hl=en"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-12T00:00:00.000Z","Meet5: Meet new people - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=co.gocrush"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","WeRoad | WeMeet by WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","WeMeet by WeRoad","https://play.google.com/store/apps/details?id=com.weroad.wemeet&hl=en_US"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","222 | Meet5 | Breeze | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people 17+","https://apps.apple.com/gb/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-07-20T17:27:15.000Z","‎Breeze - No Chat, Just Dates App - App Store","https://apps.apple.com/us/app/breeze-no-chat-just-dates/id1478108023"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Partiful | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Partiful: Fun Party Invites - Apps on Google Play","https://play.google.com/store/apps/details?id=com.partiful.partiful&hl=en_US"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Breeze - No Chat, Just Dates - Apps on Google Play","https://play.google.com/store/apps/details?id=social.breeze.breeze_app&hl=en"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-07-20T17:27:15.000Z","‎Breeze - No Chat, Just Dates App - App Store","https://apps.apple.com/us/app/breeze-app-for-real-dates/id1478108023"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Breeze - No Chat, Just Dates – Apps on Google Play","https://play.google.com/store/apps/details?id=social.breeze.breeze_app&hl=en_GB"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","How to find friends as an adult | Join Meet5 today!","https://www.meet5.com/find-friends"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Meet5 | Friend | Bumble Bee","official/social evidence | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://play.google.com/store/apps/details?id=co.gocrush&hl=en_IN"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","‎Meet5: Meet new people App - App Store","https://apps.apple.com/is/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_official_gap_profiles","official/social profile","d2ec7912b80f7a21adccbd8ee81f6ffb","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Android Apps by Meet5 GmbH on Google Play","https://play.google.com/store/apps/dev?hl=en_SG&id=5711349513979544584"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","meeTalk: Global Chat – Apps on Google Play","https://play.google.com/store/apps/details?hl=en_IN&id=com.defenzy.meetalk"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - EN","https://www.hellotalk.com/en"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","Tandem | Hilokal | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Speaky - Language Exchange - Apps on Google Play","https://play.google.com/store/apps/details?id=appli.speaky.com&hl=en_US"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe: Practice languages - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.lingbe.app"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Conversation Exchange - Language learning with native speakers","https://www.conversationexchange.com/"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","Tandem | Hilokal | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe: Practice languages – Apps on Google Play","https://play.google.com/store/apps/details?id=com.lingbe.app&hl=en_GB"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Known | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_IE"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange - Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_US"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages - Apps on Google Play","https://play.google.com/store/apps/details?hl=en&id=com.hellotalk"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange – Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_IN"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Hilokal | Lingbe | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2012-12-15T01:49:31.000Z","HelloTalk - Language Learning 9+","https://apps.apple.com/in/app/hellotalk-language-learning/id557130558"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Known | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_AU"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages – Apps on Google Play","https://play.google.com/store/apps/details?id=com.hellotalk&hl=en_GB"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Talkin: Global Friends & Chat","https://play.google.com/store/apps/details?id=com.talkin.learn&hl=en"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","7f3d38c2a845074414aa7b87cfc0aee6","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Fluently | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","TalkIn-Learn Language&Culture","https://play.google.com/store/apps/details?id=com.talkin.learn&hl=en_SG"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Tandem | Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-03T00:00:00.000Z","Tandem Language Exchange App | Find Conversation Exchange Partners","https://tandem.net/"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - EN","https://www.hellotalk.com/en"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado: Practice any language for free","linguado.com/"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou | Meet New Friends in Person","sewayou.com/"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Instagram","https://www.instagram.com/?hl=en"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk | Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange - Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_US"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Hilokal | Linguado | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Linguado - Language Community - Apps on Google Play","https://play.google.com/store/apps/details?id=linguado.com.linguado&hl=en"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk | Tandem | Hilokal | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.hellotalk"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk | Tandem | Hilokal | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages - Apps on Google Play","https://play.google.com/store/apps/details/HelloTalk_Learn_Languages?id=com.hellotalk&hl=en"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","hellotalk_english","https://www.tiktok.com/@hellotalk_english?_t=8ei6lJjiQuz&_r=1"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Linguado | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Linguado - Language Community","https://play.google.com/store/apps/details?id=linguado.com.linguado&hl=en_US"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk | Tandem","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Tandem: Intercambio de idiomas – Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_GB"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-10-27T11:50:02.000Z","How this app is revolutionizing language learning | Linguado CEO on EdTech Leaders Podcast - YouTube","https://www.youtube.com/watch?v=tqpeeNSTOOk"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","HelloTalk | Tandem | SewaYou | Plots / Saturday / Posh | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-21T15:27:24.000Z","HelloTalk vs Tandem: Which Language Exchange App Is Better in 2026?","https://www.sewayou.com/blog/hellotalk-vs-tandem-honest-comparison"
"official/social pass","language_social_handles","official/social profile","1214c7ecea14f63c061ab3fc3b0029ae","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","duolingo","https://www.tiktok.com/@duolingo?_t=8jnWxQ720UA&_r=1"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","PolyBuzz / HiWaifu / Linky | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Polybuzz | Talk to AI Characters & Enjoy Free AI Chat Anytime","https://www.polybuzz.ai/"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI (@characterai) | TikTok","https://www.tiktok.com/@characterai"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","PolyBuzz / HiWaifu / Linky | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","PolyBuzz - YouTube","https://www.youtube.com/@polybuzz_ai_official"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Replika | The AI friend to do life with","https://replika.com/"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Discord (@discord) Official  | TikTok","https://www.tiktok.com/@discord"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | Limitless | Bee / Limitless","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Character AI: Chat, Talk, Text - Apps on Google Play","https://play.google.com/store/apps/details?id=ai.character.app&hl=en"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI on Instagram: ""Who’s your #ComfortCharacter? ❤️ #characterai #chatbot #characteraichat #artificialintelligence #aichatbot #aichat""","https://www.instagram.com/characterai/reel/CuhwR3qLkiO/"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Meta AI Studio","https://ai.meta.com/ai-studio/"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Best C Ai Characters","https://www.tiktok.com/discover/best-c-ai-characters?lang=en"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","TikTok - YouTube","https://www.youtube.com/@tiktok"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Dippy AI | Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Misspelled Character Ai","https://www.tiktok.com/discover/misspelled-character-ai"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend | Janitor AI | Janitor AI / DreamGF / EverAI","official/social evidence | funding timeline | funding candidate review | candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-04-05T03:34:19.000Z","What teens are doing with those role-playing chatbots | Technology News - The Indian Express","https://indianexpress.com/article/technology/artificial-intelligence/what-teens-are-doing-with-those-role-playing-chatbots-10619619/"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Kindroid / Nomi / Blush | Friend","official/social evidence | funding candidate review | product matrix","已关联到主表、时间线或官方/社媒证据。","","What Does Rewind Do in Character Ai","https://www.tiktok.com/discover/what-does-rewind-do-in-character-ai"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Can Creators See Your Chats on Poly Buzz","https://www.tiktok.com/discover/can-creators-see-your-chats-on-poly-buzz"
"official/social pass","ai_social_handles","official/social profile","e0ec56687eef56ac1fff2103b88a71b3","linked","linked","已关联","Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend | janitorai","official/social evidence | funding timeline | funding candidate review | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Best Bots on Polly Buzz","https://www.tiktok.com/discover/best-bots-on-polly-buzz"
"official/social pass","irl_social_handles","official/social profile","b96d94989dd1e1711f3084774d025f9f","linked","linked","已关联","Timeleft | Plots / Saturday / Posh | Meet5 | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Timeleft: Make New Friends IRL - Apps on Google Play","https://play.google.com/store/apps/details?hl=en&id=com.timeleft.app"
"official/social pass","irl_social_handles","official/social profile","b96d94989dd1e1711f3084774d025f9f","linked","linked","已关联","Timeleft | Plots / Saturday / Posh | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-04-02T01:10:39.000Z","‎Timeleft: Make New Friends IRL App - App Store","https://apps.apple.com/us/app/timeleft-make-new-friends-irl/id6466442949"
"official/social pass","irl_social_handles","official/social profile","b96d94989dd1e1711f3084774d025f9f","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","X - Apps on Google Play","https://play.google.com/store/apps/details?id=com.twitter.android&hl=en"
"official/social pass","irl_social_handles","official/social profile","b96d94989dd1e1711f3084774d025f9f","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Instagram - Apps on Google Play","https://play.google.com/store/apps/details/Instagram?id=com.instagram.android&hl=en"
"official/social pass","irl_social_handles","official/social profile","b96d94989dd1e1711f3084774d025f9f","linked","linked","已关联","Shapes | Timeleft | Friend | Tinder Live Events","official/social evidence | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","2024-12-31T09:32:42.000Z","Timeleft’s Post","https://www.linkedin.com/posts/timeleft_the-rise-of-irl-social-apps-how-startups-activity-7279791569291890688-O8MW"
