"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"official/social pass","ai_social_official_gap_profiles","official/social profile","98deefc4527fd66ef37bc67368610f92","linked","linked","已关联","Born / Pengu | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-05-05T00:58:06.000Z","‎Friends – Pengu, Bao & Mellow App - App Store","https://apps.apple.com/ca/app/friends-pengu-bao-mellow/id6462927800"
"official/social pass","ai_social_official_gap_profiles","official/social profile","98deefc4527fd66ef37bc67368610f92","linked","linked","已关联","Shapes | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-08-12T04:39:38.000Z","‎shapes.inc - AI with Friends App - App Store","https://apps.apple.com/ca/app/shapes-inc-ai-with-friends/id6747601762"
"official/social pass","ai_social_official_gap_profiles","official/social profile","98deefc4527fd66ef37bc67368610f92","linked","linked","已关联","Shapes | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","‎shapes.inc - AI with friends App - App Store","https://apps.apple.com/gy/app/shapes-inc-ai-with-friends/id6747601762?platform=ipad"
"official/social pass","ai_social_official_gap_profiles","official/social profile","98deefc4527fd66ef37bc67368610f92","linked","linked","已关联","Butterflies AI | Butterflies","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-11-21T05:29:58.000Z","Butterflies - Talk to Real AIs - App Store","https://apps.apple.com/us/app/butterflies-talk-to-real-ais/id6471347348"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","How to find friends as an adult | Join Meet5 today!","https://www.meet5.com/find-friends"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://play.google.com/store/apps/details?id=co.gocrush&hl=en"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-09-16T01:40:28.000Z","Meet5: Meet new people - App Store - Apple","https://apps.apple.com/us/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-06-03T01:32:19.652Z","Meet5: Meet new people - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=co.gocrush"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","WeRoad | WeMeet by WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","WeMeet by WeRoad","https://play.google.com/store/apps/details?id=com.weroad.wemeet&hl=en_US"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Partiful | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Partiful: Fun Party Invites - Apps on Google Play","https://play.google.com/store/apps/details?id=com.partiful.partiful&hl=en_US"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-07-20T17:27:15.000Z","‎Breeze - No Chat, Just Dates App - App Store","https://apps.apple.com/us/app/breeze-no-chat-just-dates/id1478108023"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Breeze - No Chat, Just Dates - Apps on Google Play","https://play.google.com/store/apps/details?id=social.breeze.breeze_app&hl=en"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-06-09T19:49:14.000Z","‎Breeze - No Chat, Just Dates App - App Store","https://apps.apple.com/us/app/breeze-app-for-real-dates/id1478108023"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Breeze - No Chat, Just Dates – Apps on Google Play","https://play.google.com/store/apps/details?id=social.breeze.breeze_app&hl=en_GB"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","222 | Meet5 | Breeze | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people 17+","https://apps.apple.com/gb/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","Meet5 | Friend | Bumble Bee","official/social evidence | funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://play.google.com/store/apps/details?id=co.gocrush&hl=en_IN"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","‎Meet5: Meet new people App - App Store","https://apps.apple.com/is/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","222 | Meet5 | Breeze | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people 17+","https://apps.apple.com/se/app/meet5-meet-new-people/id1222980795?l=en-GB"
"official/social pass","irl_official_gap_profiles","official/social profile","48458fc396de7f5fe0b7d67c59d5505f","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","‎Meet5: Meet new people App - App Store","https://apps.apple.com/mt/app/meet5-meet-new-people/id1222980795"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","meeTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","meeTalk: Global Chat – Apps on Google Play","https://play.google.com/store/apps/details?hl=en_IN&id=com.defenzy.meetalk"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Conversation Exchange - Language learning with native speakers","https://www.conversationexchange.com/"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - EN","https://www.hellotalk.com/en"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe: Practice languages - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.lingbe.app"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","Tandem | Hilokal | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Speaky - Language Exchange - Apps on Google Play","https://play.google.com/store/apps/details?id=appli.speaky.com&hl=en_US"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange - Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_US"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages - Apps on Google Play","https://play.google.com/store/apps/details?hl=en&id=com.hellotalk"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","Tandem | Hilokal | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Lingbe: Practice languages – Apps on Google Play","https://play.google.com/store/apps/details?id=com.lingbe.app&hl=en_GB"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Known | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange","https://play.google.com/store/apps/details?id=net.tandem&hl=en_IE"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Talkin: Global Friends & Chat","https://play.google.com/store/apps/details?id=com.talkin.learn&hl=en"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Fluently | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","TalkIn-Learn Language&Culture","https://play.google.com/store/apps/details?id=com.talkin.learn&hl=en_SG"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Hilokal | Lingbe | Lingbe / SpeakyParrot / Fluently","official/social evidence | discovery review","已关联到主表、时间线或官方/社媒证据。","2012-12-15T01:49:31.000Z","HelloTalk - Language Learning 9+","https://apps.apple.com/in/app/hellotalk-language-learning/id557130558"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","TalkLingo-Your LanguagePartner","https://play.google.com/store/apps/details?id=com.starlight.wotalk&hl=en_US"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","TalkClub: Language Tandem - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=www.talkclub.io"
"official/social pass","language_long_tail_official_gap_profiles","official/social profile","89098c8109da548d6647c5cdeb8a2308","linked","linked","已关联","HelloTalk | Tandem | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange – Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_IN"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","Tandem | Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-21T00:00:00.000Z","Tandem Language Exchange App | Find Conversation Exchange Partners","https://tandem.net/"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","Linguado","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Linguado: Practice any language for free","linguado.com/"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages with Native Speakers | HelloTalk","https://www.hellotalk.com/en/"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-05-02T00:00:00.000Z","SewaYou | Meet New Friends in Person","sewayou.com/"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","Hilokal | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Hilokal - Language exchange for free speaking practice","https://www.hilokal.com/en"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","Linguado | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-03-12T13:18:33.000Z","‎Linguado App - App Store","https://apps.apple.com/us/app/linguado/id1472635739"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk | Tandem | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Tandem: Language exchange - Apps on Google Play","https://play.google.com/store/apps/details?id=net.tandem&hl=en_US"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk | Hilokal | SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","SewaYou: Japanese Friends Chat","https://play.google.com/store/apps/details?id=com.sewayou&hl=en_US"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","Hilokal | Linguado | Lingbe | Friend | Lingbe / SpeakyParrot / Fluently","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Linguado - Language Community - Apps on Google Play","https://play.google.com/store/apps/details?id=linguado.com.linguado&hl=en"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","HelloTalk - Learn Languages with Native Speakers | HelloTalk","hellotalk.com/"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-20T00:00:00.000Z","Instagram","instagram.com/"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","hellotalk_english","https://www.tiktok.com/@hellotalk_english?_t=8ei6lJjiQuz&_r=1"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk | Tandem | SewaYou | Plots / Saturday / Posh | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-21T15:27:24.000Z","HelloTalk vs Tandem: Which Language Exchange App Is Better in 2026?","https://www.sewayou.com/blog/hellotalk-vs-tandem-honest-comparison"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2021-12-25T09:17:50.000Z","‎HelloTalk - Language Learning App - App Store","https://apps.apple.com/us/app/hellotalk-language-learning/id557130558"
"official/social pass","language_social_handles","official/social profile","28209faa1cffe56f5fc82ed6f3db4761","linked","linked","已关联","HelloTalk | Tandem | Hilokal | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","HelloTalk - Learn Languages - Apps on Google Play","https://play.google.com/store/apps/details/HelloTalk_Learn_Languages?id=com.hellotalk&hl=en"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI (@characterai) | TikTok","https://www.tiktok.com/@characterai"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Discord (@discord) Official  | TikTok","https://www.tiktok.com/@discord"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Limitless | Bee / Limitless","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Character AI: Chat, Talk, Text - Apps on Google Play","https://play.google.com/store/apps/details?id=ai.character.app&hl=en"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI on Instagram: ""Who’s your #ComfortCharacter? ❤️ #characterai #chatbot #characteraichat #artificialintelligence #aichatbot #aichat""","https://www.instagram.com/characterai/reel/CuhwR3qLkiO/"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz | Friend | Janitor AI / DreamGF / EverAI | Janitor AI","official/social evidence | funding timeline | funding candidate review | discovery review | candidate review","已关联到主表、时间线或官方/社媒证据。","","HiAI Chat - Make AI Friends","https://play.google.com/store/apps/details?id=com.ai.character&hl=en_US"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | PolyBuzz / HiWaifu / Linky | PolyBuzz","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","","What Is The Polly Buzz App Ai App for","https://www.tiktok.com/discover/what-is-the-polly-buzz-app-ai-app-for"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | Friend | janitorai","official/social evidence | funding candidate review | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Best Characters in Character Ai","https://www.tiktok.com/discover/best-characters-in-character-ai?lang=en"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | janitorai","official/social evidence | funding candidate review | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Poly Ai Vs Character Ai","https://www.tiktok.com/discover/poly-ai-vs-character-ai"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Friend | janitorai","official/social evidence | funding candidate review | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Most Used Character Ai Bot","https://www.tiktok.com/discover/most-used-character-ai-bot"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","OpenAI (@openai) | TikTok","https://www.tiktok.com/@openai"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend | janitorai","official/social evidence | funding candidate review | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Best Poly Ai Character","https://www.tiktok.com/discover/best-poly-ai-character?lang=en"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | janitorai","official/social evidence | funding candidate review | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Poly Ai Vs Chai","https://www.tiktok.com/discover/poly-ai-vs-chai"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | PolyBuzz / HiWaifu / Linky | PolyBuzz | janitorai","official/social evidence | funding candidate review | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","How to Edit Polybuzz Ai Character","https://www.tiktok.com/discover/how-to-edit-polybuzz-ai-character"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Can You Duplicate Chats in Character Ai","https://www.tiktok.com/discover/can-you-duplicate-chats-in-character-ai?lang=en"
"official/social pass","ai_social_handles","official/social profile","0601a1d747d5e786cadc6116f44e32f2","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | janitorai","official/social evidence | funding candidate review | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Dialogue Styles for Poly Ai Tutorial","https://www.tiktok.com/discover/dialogue-styles-for-poly-ai-tutorial"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","pie (@pie) • Threads, Say more","https://www.threads.com/@pie"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://play.google.com/store/apps/details?id=co.gocrush&hl=en"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Timeleft | Plots / Saturday / Posh | Meet5 | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Timeleft: Make New Friends IRL - Apps on Google Play","https://play.google.com/store/apps/details?hl=en&id=com.timeleft.app"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","X - Apps on Google Play","https://play.google.com/store/apps/details?id=com.twitter.android&hl=en"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Timeleft | Plots / Saturday / Posh | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-04-02T01:10:39.000Z","‎Timeleft: Make New Friends IRL App - App Store","https://apps.apple.com/us/app/timeleft-make-new-friends-irl/id6466442949"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-09-26T00:00:00.000Z","Pie","https://www.linkedin.com/company/piesocial"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2023-05-09T00:00:00.000Z","Pie","https://uk.linkedin.com/company/pie-app"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-09-16T00:00:00.000Z","‎Meet5: Meet new people App - App Store","https://apps.apple.com/us/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Instagram - Apps on Google Play","https://play.google.com/store/apps/details/Instagram?id=com.instagram.android&hl=en"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Connect to us live! | WeRoad","https://www.weroad.com/iglivecalendar"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Instagram - YouTube","https://www.youtube.com/@Instagram"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Android Apps by Meet5 GmbH on Google Play","https://play.google.com/store/apps/dev?hl=en_SG&id=5711349513979544584"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Meet5","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2023-10-16T00:00:00.000Z","Meet5 auf den sozialen Medien","https://www.meet5.de/post/meet5-auf-den-sozialen-medien"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Instagram (@instagram) • Threads, Say more","https://www.threads.com/@instagram"
"official/social pass","irl_social_handles","official/social profile","3a65c53a79130b7ca97e81d46a5a1d74","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Social Media: Definition, Importance, Top Websites, and Apps","https://www.investopedia.com/terms/s/social-media.asp"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Friend | Limitless | Bee / Limitless","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2024-07-30T16:00:00.000Z","Friend's $99 necklace uses AI to help combat loneliness | TechCrunch","https://techcrunch.com/2024/07/30/friend-is-an-ai-companion-backed-by-founders-of-solana-perplexity-and-zfellows/"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Bee raises $7M for its wearable AI assistant that learns from your conversations","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-07-29T00:00:00.000Z","Bee raises $7M for its wearable AI assistant that learns from your conversations | TechCrunch","https://techcrunch.com/2024/07/29/former-squad-and-twitter-execs-raise-7m-to-build-a-hardware-ai-assistant/"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Limitless | Known | Bee / Limitless","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-12-05T21:02:13.000Z","Meta acquires AI device startup Limitless | TechCrunch","https://techcrunch.com/2025/12/05/meta-acquires-ai-device-startup-limitless/"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-01-10T06:41:56.000Z","Amazon has big hopes for wearable AI - starting with this US$50 gadget - The Business Times","https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/amazon-has-big-hopes-wearable-ai-starting-us50-gadget"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Friend","https://friend.com/"
